,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
129,373110,373309,1,[  6 479   3 206],[0],[2],"[0.008645533141210375, 0.6902017291066282, 0.004322766570605188, 0.2968299711815562]",4,0.6810404466568697,0.4354201097924574
130,373960,374159,2,[  1 205   1   3 278   1 205],[0],"[2, 3, 5]","[0.001440922190201729, 0.2953890489913545, 0.001440922190201729, 0.004322766570605188, 0.40057636887608067, 0.001440922190201729, 0.2953890489913545]",7,1.1387131738803653,0.665004277088922
131,374210,374409,1,[  1  91   1 601],[0],[2],"[0.001440922190201729, 0.13112391930835735, 0.001440922190201729, 0.8659942363112392]",4,0.40984404876517183,0.2328563479474126
132,374310,374509,2,[  1  88   3   1 451   1 149],[0],"[3, 5]","[0.001440922190201729, 0.12680115273775217, 0.004322766570605188, 0.001440922190201729, 0.6498559077809798, 0.001440922190201729, 0.21469740634005763]",7,0.924083997622557,0.5154888754162895
133,374410,374609,1,[540   1 153],[],[1],"[0.7780979827089337, 0.001440922190201729, 0.22046109510086456]",3,0.5379988519556007,0.3459583585944572
134,382460,382659,1,[394  10 290],[],[1],"[0.5677233429394812, 0.01440922190201729, 0.41786743515850144]",3,0.747120985207558,0.5028693868398542
135,383810,384009,1,[519   2 173],[],[1],"[0.7478386167146974, 0.002881844380403458, 0.24927953890489912]",3,0.5804491138607931,0.37858880980657594
136,388160,388359,1,[  2 578   2 112],[0],[2],"[0.002881844380403458, 0.8328530259365994, 0.002881844380403458, 0.16138328530259366]",4,0.48039968615532824,0.28029466235912603
137,395560,395759,1,[  3 616   2  73],[0],[2],"[0.004322766570605188, 0.8876080691642652, 0.002881844380403458, 0.10518731988472622]",4,0.3830976089684688,0.2010605519520966
138,396360,396559,1,[  4 554 136],[0],[],"[0.005763688760806916, 0.7982708933717579, 0.19596541786743515]",3,0.5289626256904099,0.3243279156873655
139,399460,399659,1,[  4 274   7 409],[0],[2],"[0.005763688760806916, 0.39481268011527376, 0.010086455331412104, 0.5893371757925072]",4,0.7546143978847528,0.49666968415982193
140,399560,399759,3,[  2   2 116   1   1  24 132   1   1   5   1   1   1   1 405],"[0, 1, 10, 11]","[3, 4, 7, 8, 9, 13]","[0.002881844380403458, 0.002881844380403458, 0.16714697406340057, 0.001440922190201729, 0.001440922190201729, 0.0345821325648415, 0.19020172910662825, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.5835734870317003]",15,1.1900027265865614,0.5940461261201405
141,399660,399859,2,[  3   1 116   1   2   3  24 544],"[0, 1]","[4, 5]","[0.004322766570605188, 0.001440922190201729, 0.16714697406340057, 0.001440922190201729, 0.002881844380403458, 0.004322766570605188, 0.0345821325648415, 0.7838616714697406]",8,0.6890193488649452,0.356377015007184
142,399710,399909,3,[  3   1 112   4   1   1   1   1   2  14  10   1   5 538],"[0, 1, 11]","[5, 6, 7, 8]","[0.004322766570605188, 0.001440922190201729, 0.16138328530259366, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.020172910662824207, 0.01440922190201729, 0.001440922190201729, 0.007204610951008645, 0.7752161383285303]",14,0.7937876222785348,0.3722562266940178
143,399760,399959,1,[  1 133   1 559],[0],[2],"[0.001440922190201729, 0.19164265129682997, 0.001440922190201729, 0.8054755043227666]",4,0.509714050496439,0.31447815362639
144,399810,400009,2,[  1   1 132   1   1 242   3 313],"[0, 1, 4]","[3, 6]","[0.001440922190201729, 0.001440922190201729, 0.19020172910662825, 0.001440922190201729, 0.001440922190201729, 0.34870317002881845, 0.004322766570605188, 0.4510086455331412]",8,1.1034082443448574,0.6387936117732064
145,399910,400109,2,[  1   1 351  23   3 268  47],"[0, 1]",[4],"[0.001440922190201729, 0.001440922190201729, 0.5057636887608069, 0.03314121037463977, 0.004322766570605188, 0.3861671469740634, 0.06772334293948126]",7,1.049835625742862,0.5893703959006387
146,400010,400209,1,[623  71],[],[],"[0.8976945244956772, 0.10230547550432277]",2,0.33011929123516665,0.18367813037231429
147,400360,400559,3,[  2 152   1   2 537],[0],"[2, 3]","[0.002881844380403458, 0.21902017291066284, 0.001440922190201729, 0.002881844380403458, 0.7737752161383286]",5,0.5741961613106459,0.35328339243744233
148,400410,400609,5,[  2 152   1   1   1 537],[0],"[2, 3, 4]","[0.002881844380403458, 0.21902017291066284, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.7737752161383286]",6,0.576193703617735,0.3532875449509588
149,400460,400659,7,[  2   1 151   1   1   1 537],"[0, 1]","[3, 4, 5]","[0.002881844380403458, 0.001440922190201729, 0.21757925072046108, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.7737752161383286]",7,0.5848688964269287,0.35391457449193997
150,400510,400709,8,[  2   1 151   1   1   1   1 536],"[0, 1]","[3, 4, 5]","[0.002881844380403458, 0.001440922190201729, 0.21757925072046108, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.7723342939481268]",8,0.5953661102847247,0.35614032173674715
151,400560,400759,5,[  1 152   1   1 539],[0],[2],"[0.001440922190201729, 0.21902017291066284, 0.001440922190201729, 0.001440922190201729, 0.776657060518732]",5,0.5571887733474624,0.3488277454343115
152,400610,400809,3,[  1 152   1 540],[0],[],"[0.001440922190201729, 0.21902017291066284, 0.001440922190201729, 0.7780979827089337]",4,0.5466835245844316,0.34658954064895475
153,400660,400859,5,[151   1   1   1   1   1   1  13   1 523],[],"[1, 5, 8]","[0.21757925072046108, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.018731988472622477, 0.001440922190201729, 0.7536023054755043]",10,0.6855343485298474,0.38437741364848144
154,400710,400909,7,[151   1   1   1   2  13   1   2 522],[7],"[1, 3, 6]","[0.21757925072046108, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.018731988472622477, 0.001440922190201729, 0.002881844380403458, 0.7521613832853026]",9,0.6919983775053193,0.3865367206770258
155,400760,400959,10,[151   1   1   1   2  13   1   2 522],[7],"[1, 3, 6]","[0.21757925072046108, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.018731988472622477, 0.001440922190201729, 0.002881844380403458, 0.7521613832853026]",9,0.6919983775053193,0.3865367206770258
156,400860,401059,7,[153   1   2 255   3 280],[2],"[1, 4]","[0.22046109510086456, 0.001440922190201729, 0.002881844380403458, 0.36743515850144093, 0.004322766570605188, 0.4034582132564842]",6,1.1172523263526901,0.6535807124052189
157,400910,401109,5,[  2 154 156  99   3 275   5],[0],[4],"[0.002881844380403458, 0.2219020172910663, 0.22478386167146974, 0.14265129682997119, 0.004322766570605188, 0.3962536023054755, 0.007204610951008645]",7,1.390128335559322,0.7227865026700662
158,400960,401159,2,[312  99   3 275   5],[],[2],"[0.4495677233429395, 0.14265129682997119, 0.004322766570605188, 0.3962536023054755, 0.007204610951008645]",5,1.063093087241149,0.6204519595711284
159,401010,401209,3,[272  40  90   1   8   2   1   1  82 192   5],[7],"[3, 5, 6]","[0.3919308357348703, 0.05763688760806916, 0.12968299711815562, 0.001440922190201729, 0.011527377521613832, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.11815561959654179, 0.276657060518732, 0.007204610951008645]",11,1.5364556543273744,0.7355513292195766
160,401060,401259,2,[  1 356 233  90   1  13],[0],[4],"[0.001440922190201729, 0.5129682997118156, 0.3357348703170029, 0.12968299711815562, 0.001440922190201729, 0.018731988472622477]",6,1.0671196379695496,0.6069729006967917
161,401110,401309,1,[  1 446   1 246],[0],[2],"[0.001440922190201729, 0.6426512968299711, 0.001440922190201729, 0.35446685878962536]",4,0.6706364987772515,0.46134840418905565
162,401160,401359,5,[  1   1 241 112   4   6  82   1 233   1   3   3   6],"[0, 1]","[7, 9]","[0.001440922190201729, 0.001440922190201729, 0.3472622478386167, 0.16138328530259366, 0.005763688760806916, 0.008645533141210375, 0.11815561959654179, 0.001440922190201729, 0.3357348703170029, 0.001440922190201729, 0.004322766570605188, 0.004322766570605188, 0.008645533141210375]",13,1.4770701776249597,0.7264573246185916
163,401210,401409,6,[  1 215 206   1  53   1   1   1  97  16   4   8   1  89],[0],"[3, 5, 6, 7]","[0.001440922190201729, 0.30979827089337175, 0.2968299711815562, 0.001440922190201729, 0.07636887608069164, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.13976945244956773, 0.023054755043227664, 0.005763688760806916, 0.011527377521613832, 0.001440922190201729, 0.1282420749279539]",14,1.683058604035469,0.7733931848948168
164,401260,401459,7,[  1 214   1 206   1  53   1   1   1  26  71  16   4   8   1  89],[0],"[4, 6, 7, 8]","[0.001440922190201729, 0.30835734870317005, 0.001440922190201729, 0.2968299711815562, 0.001440922190201729, 0.07636887608069164, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.037463976945244955, 0.10230547550432277, 0.023054755043227664, 0.005763688760806916, 0.011527377521613832, 0.001440922190201729, 0.1282420749279539]",16,1.7734829447978715,0.7819473627386657
165,401310,401509,9,[  1 214   1 206   1  53   1   1   1  26  71  16   4   8   1  11   1  77],[0],"[4, 6, 7, 8, 16]","[0.001440922190201729, 0.30835734870317005, 0.001440922190201729, 0.2968299711815562, 0.001440922190201729, 0.07636887608069164, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.037463976945244955, 0.10230547550432277, 0.023054755043227664, 0.005763688760806916, 0.011527377521613832, 0.001440922190201729, 0.01585014409221902, 0.001440922190201729, 0.11095100864553314]",18,1.8291584079428929,0.7858299628765291
166,401360,401559,7,[  1  13 201   1   1   1   1   1  23 227   1  81  71   1  13  57],"[0, 7]","[4, 5, 6, 10, 13]","[0.001440922190201729, 0.018731988472622477, 0.2896253602305475, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.03314121037463977, 0.3270893371757925, 0.001440922190201729, 0.11671469740634005, 0.10230547550432277, 0.001440922190201729, 0.018731988472622477, 0.08213256484149856]",16,1.7509913181242494,0.7764785024375255
167,401410,401609,10,[  1  50   1   7   2  14 247 216   1  82  73],[0],[8],"[0.001440922190201729, 0.07204610951008646, 0.001440922190201729, 0.010086455331412104, 0.002881844380403458, 0.020172910662824207, 0.3559077809798271, 0.3112391930835735, 0.001440922190201729, 0.11815561959654179, 0.10518731988472622]",11,1.579951512413261,0.7457208348213173
168,401460,401659,10,[  1 123   1   7   2  14 247 216   1   8  74],[0],[8],"[0.001440922190201729, 0.17723342939481268, 0.001440922190201729, 0.010086455331412104, 0.002881844380403458, 0.020172910662824207, 0.3559077809798271, 0.3112391930835735, 0.001440922190201729, 0.011527377521613832, 0.10662824207492795]",11,1.4979927844731369,0.7330224484880699
169,401510,401709,10,"[  1 122   1   1   3   1   3   2  14 125  28   1   3   1  89 108   1  17
   1   2   1  86   1   8  74]",[0],"[11, 13, 16, 18, 20, 22]","[0.001440922190201729, 0.17579250720461095, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.004322766570605188, 0.002881844380403458, 0.020172910662824207, 0.18011527377521613, 0.040345821325648415, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.1282420749279539, 0.15561959654178675, 0.001440922190201729, 0.024495677233429394, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.1239193083573487, 0.001440922190201729, 0.011527377521613832, 0.10662824207492795]",25,2.2138378598830326,0.8664053351493659
170,401560,401759,8,"[  1 125   1   1   3   2   9  88 125  28   1   3   1  89 108   1  17   1
   2   1  87]",[0],"[10, 12, 15, 17, 19]","[0.001440922190201729, 0.18011527377521613, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.002881844380403458, 0.012968299711815562, 0.12680115273775217, 0.18011527377521613, 0.040345821325648415, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.1282420749279539, 0.15561959654178675, 0.001440922190201729, 0.024495677233429394, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.12536023054755044]",21,2.1254942565553376,0.8601931749287843
171,401610,401809,3,[358   1  56   1   1   6   2 179  90],[],"[1, 3, 4, 6]","[0.515850144092219, 0.001440922190201729, 0.08069164265129683, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.002881844380403458, 0.2579250720461095, 0.12968299711815562]",9,1.245192011566853,0.6439551860741307
172,401660,401859,2,[448   1  56   1   1   6   2 179],[],"[1, 3, 4, 6]","[0.6455331412103746, 0.001440922190201729, 0.08069164265129683, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.002881844380403458, 0.2579250720461095]",8,0.9213682526897079,0.5101612005747078
173,404910,405109,1,[  6 614   3  71],[0],[2],"[0.008645533141210375, 0.8847262247838616, 0.004322766570605188, 0.10230547550432277]",4,0.40619883250442484,0.20669966530741068
174,406060,406259,1,[548   2 144],[],[1],"[0.7896253602305475, 0.002881844380403458, 0.207492795389049]",3,0.5296790689396914,0.33343022531538347
175,406660,406859,1,[  1 621   1  71],[0],[2],"[0.001440922190201729, 0.8948126801152738, 0.001440922190201729, 0.10230547550432277]",4,0.35153986662982506,0.18883970467323863
176,406860,407059,1,[ 10 518   2 164],[0],[2],"[0.01440922190201729, 0.7463976945244957, 0.002881844380403458, 0.23631123919308358]",4,0.6371730917104916,0.3868315491366925
177,407410,407609,1,[473   3 218],[],[1],"[0.6815561959654178, 0.004322766570605188, 0.31412103746397696]",3,0.6485701171196143,0.43679043925287975
178,410010,410209,1,[  1 598  95],[0],[],"[0.001440922190201729, 0.861671469740634, 0.13688760806916425]",3,0.40992790349739644,0.23878198473536028
179,413060,413259,1,[  3 592   3  96],[0],[2],"[0.004322766570605188, 0.8530259365994236, 0.004322766570605188, 0.138328530259366]",4,0.45629756862747844,0.253174596583312
180,413260,413459,1,[479   2 213],[],[1],"[0.6902017291066282, 0.002881844380403458, 0.3069164265129683]",3,0.6352873613467817,0.42941557524769747
181,420860,421059,1,[  1 264   2 427],[0],[2],"[0.001440922190201729, 0.3804034582132565, 0.002881844380403458, 0.6152737752161384]",4,0.6927837310538218,0.476721009226885
182,420910,421109,2,[  1 244  20   2   1 341  85],"[0, 4]",[3],"[0.001440922190201729, 0.3515850144092219, 0.02881844380403458, 0.002881844380403458, 0.001440922190201729, 0.49135446685878964, 0.12247838616714697]",7,1.1117698447155981,0.6191148502188375
183,421060,421259,1,[  1 588 105],[0],[],"[0.001440922190201729, 0.8472622478386167, 0.15129682997118155]",3,0.4355825049867287,0.25925387637136765
184,423410,423609,1,[488   2 204],[],[1],"[0.7031700288184438, 0.002881844380403458, 0.29394812680115273]",3,0.6243787455764358,0.41913810429452947
185,424810,425009,1,[272   1 421],[],[1],"[0.3919308357348703, 0.001440922190201729, 0.6066282420749279]",3,0.6797535382981679,0.4783903196604905
186,430860,431059,1,[  3 587 104],[0],[],"[0.004322766570605188, 0.845821325648415, 0.14985590778097982]",3,0.449601557602194,0.2621108056706726
187,431210,431409,2,[  1   1 362   5   2 254   1  68],"[0, 1]","[4, 6]","[0.001440922190201729, 0.001440922190201729, 0.521613832853026, 0.007204610951008645, 0.002881844380403458, 0.3659942363112392, 0.001440922190201729, 0.09798270893371758]",8,1.0156447034766847,0.5843001768970757
188,434960,435159,1,[  3 135   2 554],[0],[2],"[0.004322766570605188, 0.19452449567723343, 0.002881844380403458, 0.7982708933717579]",4,0.5387205732239407,0.32489681003911663
189,435010,435209,2,[  1   2  68  67   2 542  12],"[0, 1]",[4],"[0.001440922190201729, 0.002881844380403458, 0.09798270893371758, 0.09654178674351585, 0.002881844380403458, 0.7809798270893372, 0.01729106628242075]",7,0.759667103516669,0.3708319145578819
190,435110,435309,3,[  1   2  67   1  67   2   1 242   2 297  11   1],"[0, 1, 6]","[5, 8]","[0.001440922190201729, 0.002881844380403458, 0.09654178674351585, 0.001440922190201729, 0.09654178674351585, 0.002881844380403458, 0.001440922190201729, 0.34870317002881845, 0.002881844380403458, 0.42795389048991356, 0.01585014409221902, 0.001440922190201729]",12,1.335950466217394,0.6763364864752635
191,435160,435359,2,[  1   1 313   2 298  78   1],"[0, 1]",[3],"[0.001440922190201729, 0.001440922190201729, 0.4510086455331412, 0.002881844380403458, 0.42939481268011526, 0.11239193083573487, 0.001440922190201729]",7,1.012925792696161,0.5995648165834779
192,435210,435409,1,[  1 392   2 299],[0],[2],"[0.001440922190201729, 0.5648414985590778, 0.002881844380403458, 0.430835734870317]",4,0.7117031362952823,0.49532426978049804
193,435310,435509,1,[269   3 422],[],[1],"[0.38760806916426516, 0.004322766570605188, 0.6080691642651297]",3,0.6933863113683376,0.479993189877833
194,436260,436459,1,[  2 609   4  79],[0],[2],"[0.002881844380403458, 0.877521613832853, 0.005763688760806916, 0.1138328530259366]",4,0.408588419893229,0.21695637369299636
195,437610,437809,1,[204   3 487],[],[1],"[0.29394812680115273, 0.004322766570605188, 0.7017291066282421]",3,0.631986451066681,0.4211520733499987
196,442610,442809,1,[209   1 484],[],[1],"[0.3011527377521614, 0.001440922190201729, 0.6974063400576369]",3,0.6221881658216528,0.42292934913503144
197,443910,444109,1,[111   2 581],[],[1],"[0.15994236311239193, 0.002881844380403458, 0.8371757925072046]",3,0.4588057696743125,0.2735468278949247
198,444010,444209,2,[ 89  22   2  10 571],[],[2],"[0.1282420749279539, 0.03170028818443804, 0.002881844380403458, 0.01440922190201729, 0.8227665706051873]",5,0.6112573281081222,0.3053883015389215
199,444110,444309,1,[ 99 595],[],[],"[0.14265129682997119, 0.8573487031700289]",2,0.4097473186293201,0.24460380868539722
200,444560,444759,1,[  1 602  91],[0],[],"[0.001440922190201729, 0.8674351585014409, 0.13112391930835735]",3,0.39918205104146787,0.23036068732403725
201,447460,447659,1,[436   1 257],[],[1],"[0.6282420749279539, 0.001440922190201729, 0.3703170028818444]",3,0.6693241623537058,0.4681751364100689
202,448610,448809,1,[  1 441   2 250],[0],[2],"[0.001440922190201729, 0.6354466858789626, 0.002881844380403458, 0.36023054755043227]",4,0.6822121422089074,0.46643108073316775
203,450810,451009,4,[  1   1   1   3   1   1 249  16   2   8   1  13   1   1 395],"[0, 1, 2, 5]","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.35878962536023057, 0.023054755043227664, 0.002881844380403458, 0.011527377521613832, 0.001440922190201729, 0.018731988472622477, 0.001440922190201729, 0.001440922190201729, 0.569164265129683]",15,1.01721393007589,0.5462631530865634
204,451710,451909,1,[606   1  87],[],[1],"[0.8731988472622478, 0.001440922190201729, 0.12536023054755044]",3,0.3881444707647968,0.22180650948018843
205,451760,451959,5,[ 55  21   1  97   2   1  42   2   1   1  88  85  20  11 179   1  64  23],[],"[2, 4, 5, 7, 8, 9, 15]","[0.0792507204610951, 0.03025936599423631, 0.001440922190201729, 0.13976945244956773, 0.002881844380403458, 0.001440922190201729, 0.06051873198847262, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.12680115273775217, 0.12247838616714697, 0.02881844380403458, 0.01585014409221902, 0.2579250720461095, 0.001440922190201729, 0.09221902017291066, 0.03314121037463977]",18,2.201565033302982,0.8612894384971224
206,451910,452109,4,[ 55  21   1  97   2   1  42   3   1   1 152  85  20  11 202],[],"[2, 4, 5, 7, 8, 9]","[0.0792507204610951, 0.03025936599423631, 0.001440922190201729, 0.13976945244956773, 0.002881844380403458, 0.001440922190201729, 0.06051873198847262, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.21902017291066284, 0.12247838616714697, 0.02881844380403458, 0.01585014409221902, 0.2910662824207493]",15,1.9465551293727301,0.8207982791983988
207,456760,456959,1,[  6 173   3 512],[0],[2],"[0.008645533141210375, 0.24927953890489912, 0.004322766570605188, 0.7377521613832853]",4,0.6352845721066367,0.39348802830353224
208,460910,461109,1,[  1 431   2 260],[0],[2],"[0.001440922190201729, 0.6210374639769453, 0.002881844380403458, 0.3746397694524496]",4,0.6899415494695245,0.4739471301979088
209,462160,462359,1,[536   3 155],[],[1],"[0.7723342939481268, 0.004322766570605188, 0.22334293948126802]",3,0.5578572049989696,0.3535989834646912
210,462460,462659,1,[349   3 342],[],[1],"[0.5028818443804035, 0.004322766570605188, 0.49279538904899134]",3,0.7179457216162247,0.5042438688137929
211,463060,463259,1,[  2 400   5 287],[0],[2],"[0.002881844380403458, 0.5763688760806917, 0.007204610951008645, 0.41354466858789624]",4,0.735136659801481,0.4967195143220191
212,463360,463559,1,[412   3 279],[],[1],"[0.5936599423631124, 0.004322766570605188, 0.4020172910662824]",3,0.6994380355411414,0.48593128420633014
213,463460,463659,2,[143   1 268   1   1   1  48 231],[],"[1, 3, 4, 5]","[0.20605187319884727, 0.001440922190201729, 0.3861671469740634, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.069164265129683, 0.33285302593659943]",8,1.2815390605670505,0.6928344226760458
214,463560,463759,1,[192   2 500],[],[1],"[0.276657060518732, 0.002881844380403458, 0.7204610951008645]",3,0.6085678466717184,0.4043883762841648
215,464810,465009,1,[524 170],[],[],"[0.7550432276657061, 0.24495677233429394]",2,0.556726460675723,0.3699059040437176
216,465760,465959,1,[  1 509 184],[0],[],"[0.001440922190201729, 0.7334293948126801, 0.26512968299711814]",3,0.5887771192614595,0.3917854977617953
217,466660,466859,1,[  3 546   1 144],[0],[2],"[0.004322766570605188, 0.7867435158501441, 0.001440922190201729, 0.207492795389049]",4,0.5479778498992157,0.3379606175618102
218,468660,468859,1,[  2 499   4 189],[0],[2],"[0.002881844380403458, 0.7190201729106628, 0.005763688760806916, 0.2723342939481268]",4,0.6379876673772948,0.40880249815213154
219,468710,468909,2,[  2 428  71   3   1 189],[0],"[3, 4]","[0.002881844380403458, 0.6167146974063401, 0.10230547550432277, 0.004322766570605188, 0.001440922190201729, 0.2723342939481268]",6,0.9353720814688519,0.5350015364300009
220,468860,469059,1,[622   1  71],[],[1],"[0.8962536023054755, 0.001440922190201729, 0.10230547550432277]",3,0.34083073723057544,0.18626099377953476
221,469010,469209,1,[589 105],[],[],"[0.8487031700288185, 0.15129682997118155]",2,0.42495199085648094,0.25681219842370595
222,469060,469259,2,[579  10  37  68],[],[],"[0.8342939481268011, 0.01440922190201729, 0.053314121037463975, 0.09798270893371758]",4,0.59614563173949,0.2913029756911859
223,469210,469409,1,[616  78],[],[],"[0.8876080691642652, 0.11239193083573487]",2,0.3514872083188558,0.1995199694375005
224,475310,475509,1,[  4 612   1  77],[0],[2],"[0.005763688760806916, 0.8818443804034583, 0.001440922190201729, 0.11095100864553314]",4,0.39397289447689554,0.21000506606649005
225,482710,482909,1,[  1 289   5 399],[0],[2],"[0.001440922190201729, 0.4164265129682997, 0.007204610951008645, 0.5749279538904899]",4,0.7280049464351634,0.4959928244566436
226,483910,484109,1,[  3 149   4 538],[0],[2],"[0.004322766570605188, 0.21469740634005763, 0.005763688760806916, 0.7752161383285303]",4,0.5809490220869236,0.3528930561668978
227,484160,484359,1,[522   3 169],[],[1],"[0.7521613832853026, 0.004322766570605188, 0.24351585014409222]",3,0.5817353602723071,0.37493459791211625
228,487610,487809,1,[  1 596   2  95],[0],[2],"[0.001440922190201729, 0.8587896253602305, 0.002881844380403458, 0.13688760806916425]",4,0.42923271463631496,0.2437317808469467
229,492860,493059,2,[416   2 119   1 156],[],"[1, 3]","[0.5994236311239193, 0.002881844380403458, 0.17146974063400577, 0.001440922190201729, 0.22478386167146974]",5,0.9709379613122726,0.5607512727453928
230,495110,495309,1,[  1 399   3 291],[0],[2],"[0.001440922190201729, 0.5749279538904899, 0.004322766570605188, 0.41930835734870314]",4,0.7156297228238591,0.4936175867252448
231,495360,495559,1,[589 105],[],[],"[0.8487031700288185, 0.15129682997118155]",2,0.42495199085648094,0.25681219842370595
232,495610,495809,1,[610   2  82],[],[1],"[0.8789625360230547, 0.002881844380403458, 0.11815561959654179]",3,0.38260562547960514,0.21345580479864468
233,495760,495959,2,[  1 515   2  92   1   1  65  17],[0],"[2, 4, 5]","[0.001440922190201729, 0.7420749279538905, 0.002881844380403458, 0.13256484149855907, 0.001440922190201729, 0.001440922190201729, 0.0936599423631124, 0.024495677233429394]",8,0.8470301785419229,0.4223646072967967
234,495810,496009,4,[  1 148   1 146   1   1 122   4 146   1  11   1   1   4 106],[0],"[2, 4, 5, 11, 12]","[0.001440922190201729, 0.2132564841498559, 0.001440922190201729, 0.21037463976945245, 0.001440922190201729, 0.001440922190201729, 0.17579250720461095, 0.005763688760806916, 0.21037463976945245, 0.001440922190201729, 0.01585014409221902, 0.001440922190201729, 0.001440922190201729, 0.005763688760806916, 0.15273775216138327]",15,1.7691537121220775,0.8114426662458787
235,495860,496059,5,"[  1 148   1 146   1   1  80   1  41   4 146   1   9   2   1   1   4  68
  38]","[0, 14]","[2, 4, 5, 7, 14, 15]","[0.001440922190201729, 0.2132564841498559, 0.001440922190201729, 0.21037463976945245, 0.001440922190201729, 0.001440922190201729, 0.11527377521613832, 0.001440922190201729, 0.059077809798270896, 0.005763688760806916, 0.21037463976945245, 0.001440922190201729, 0.012968299711815562, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.005763688760806916, 0.09798270893371758, 0.05475504322766571]",19,1.9963255570019152,0.8363702048850169
236,495960,496159,4,[  1 152   1 146   1   1   1 148   1  79   4   1 146   1   9   2],"[0, 6]","[2, 4, 5, 8, 11]","[0.001440922190201729, 0.21902017291066284, 0.001440922190201729, 0.21037463976945245, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.2132564841498559, 0.001440922190201729, 0.1138328530259366, 0.005763688760806916, 0.001440922190201729, 0.21037463976945245, 0.001440922190201729, 0.012968299711815562, 0.002881844380403458]",16,1.7437352709231195,0.8048526272953018
237,496010,496209,1,[  1 611   1  81],[0],[2],"[0.001440922190201729, 0.8804034582132565, 0.001440922190201729, 0.11671469740634005]",4,0.38170160952364557,0.21126327766196884
238,496560,496759,1,[ 58 150   2 484],[0],[2],"[0.08357348703170028, 0.21613832853025935, 0.002881844380403458, 0.6974063400576369]",4,0.806713490855363,0.45991578702588676
239,497010,497209,1,[  3 433   6 252],[0],[2],"[0.004322766570605188, 0.6239193083573487, 0.008645533141210375, 0.3631123919308357]",4,0.726777493706618,0.47878065593103514
240,499910,500109,1,[187   1 506],[],[1],"[0.26945244956772335, 0.001440922190201729, 0.729106628242075]",3,0.5931277731706874,0.39579682581866793
241,500010,500209,5,"[ 34   1 117  35   1 155   1  56   1   1  88  44  59   2   1   2  11   2
  19  64]",[],"[1, 4, 6, 9, 13, 14, 15, 17]","[0.04899135446685879, 0.001440922190201729, 0.1685878962536023, 0.05043227665706052, 0.001440922190201729, 0.22334293948126802, 0.001440922190201729, 0.08069164265129683, 0.001440922190201729, 0.001440922190201729, 0.12680115273775217, 0.06340057636887608, 0.08501440922190202, 0.002881844380403458, 0.001440922190201729, 0.002881844380403458, 0.01585014409221902, 0.002881844380403458, 0.027377521613832854, 0.09221902017291066]",20,2.2738960816245073,0.8733732528299379
